time,x_F_body_mean,x_F_body_median,y_F_body_mean,y_F_body_median,n_F_body_mean,n_F_body_median,x_F_earth_mean,x_F_earth_median,y_F_earth_mean,y_F_earth_median,n_F_earth_mean,n_F_earth_median
3.5,21.11620773480443,20.945267755600742,14.066687587738945,14.629197180279746,5.9708768471301195,7.0706943965865605,18.289240916963475,17.985011654010208,17.586063866005905,17.917061014737946,5.970876847130118,7.0706943965865605
3.75,19.996728993563366,20.035514674013,12.980719023637223,13.429186323597037,11.53607516008635,11.402478857786283,16.977924482652078,16.740821315070136,16.736731444208857,17.10578059875276,11.536075160086348,11.402478857786283
4.0,19.014070782732063,19.27403882811616,9.887797629939357,10.66882551444883,14.773128096641997,14.505976117446616,16.287506248481275,16.317261531778286,13.929135707754291,14.187519641085379,14.773128096641994,14.505976117446616
4.25,17.972907113789145,18.243228002509,8.15652516092547,7.9867140276956725,16.762679231098037,17.30893589774542,15.339700854046441,15.01204102738004,12.419663939347005,11.635899233153731,16.762679231098037,17.30893589774542
4.5,16.839990583944033,17.233105172294593,4.591093452839002,4.749975247279866,20.32865395092488,19.037488250740054,14.895597936218085,14.74171982610168,9.098607424668186,8.789117468049607,20.328653950924874,19.037488250740054
4.75,16.48105203549004,16.209313575039882,0.6859395750589842,0.9245697854996342,23.184888107702537,23.377049663802552,15.482048010918433,14.782091750938623,5.692259061095597,5.672794755949132,23.18488810770254,23.377049663802552
5.0,15.664831444710892,15.798386215896679,-1.5095542073782948,-1.4699304444397798,25.40237705184458,25.758307300536586,15.270988059120363,15.398402984486086,3.802980684184179,3.6540390255826978,25.402377051844574,25.758307300536586
5.25,15.166728715193615,14.884435185139061,-4.946643728523216,-4.990328476574906,26.737601976842246,26.527077533109562,15.928869606812993,15.616199751200444,0.8775340292122082,1.0778544771329441,26.737601976842235,26.527077533109562
5.5,13.820251943268332,13.579530921474891,-8.836008969103222,-10.059493624762215,29.203892308040277,29.16924893842813,16.173379574939883,16.201860916617587,-2.7379184408721335,-3.112165643828672,29.20389230804028,29.16924893842813
5.75,13.608658719871423,13.264087906840558,-12.12644118419495,-12.276280753528207,30.554249666960796,30.27677334008157,17.438830280580156,16.705751584992036,-5.304095065554865,-5.1794805526991645,30.5542496669608,30.27677334008157
6.0,14.088287022475846,14.212950850082088,-12.795747992413192,-14.170958620001885,32.209200333473866,32.099701411369274,18.32806260254071,19.017771660998186,-5.127677349537173,-5.499065670242202,32.209200333473866,32.099701411369274
6.25,13.52331507212221,13.277563245870194,-16.307615520068108,-16.990199790363604,29.732843578712668,29.55974528491754,19.66214705996715,20.325588256910798,-7.887863728683994,-8.286876547590804,29.732843578712668,29.55974528491754
6.5,13.155599509142379,13.313651264835677,-19.36265456210972,-18.897576194173443,32.84385161026135,32.884184832464186,21.136169442476557,20.466724872091387,-10.062032080049972,-10.143820658767229,32.84385161026135,32.884184832464186
6.75,13.619326349089938,13.41298229550242,-22.31249847032315,-22.47474929794241,34.511530950142806,33.982644209167695,23.422965829977286,23.68731414048397,-11.605960576242875,-12.014553922271112,34.51153095014281,33.982644209167695
7.0,13.1521150224954,13.24606281453023,-25.219715047528055,-25.88879657949535,32.85179575314571,32.401081748124824,25.041231575009242,24.89410734725009,-13.488842079238799,-14.17492631790844,32.85179575314571,32.401081748124824
7.25,12.032285605600482,11.300080091091665,-27.385900058647184,-27.541359816636586,32.19868209400029,32.31114182294881,25.84801958016986,25.453941721286235,-15.05467653340363,-14.375734653646813,32.19868209400029,32.31114182294881
7.5,13.344513491636935,12.626608582951649,-28.834701961817608,-29.301078461709466,31.335882210881675,31.298363869492896,28.264284203152908,28.40878368075531,-14.513660721471371,-14.921954534376699,31.335882210881667,31.298363869492896
